# t MSD MSD_a MSD_b MSD_c MSCD
1000 0.5365517525829309 0.1976317953196225 0.19966960790285515 0.13925034936045058 0.639700121428751
1430 0.5605462732538571 0.20517634669515733 0.20467607160561355 0.15069385495310056 0.7021140005878577
1860 0.621374228478719 0.22708090578334347 0.23441618621553975 0.15987713647983715 0.7915370066318935
2290 0.6927166608907085 0.2535323902483507 0.2654997131054203 0.17368455753695064 0.8776017088478895
2720 0.7328814403188495 0.2663051432439768 0.28161970113360957 0.1849565959412697 0.9540456151011572
3150 0.7708965630477077 0.279309838344875 0.2955847199297582 0.19600200477309043 1.0461128081977937
3580 0.8274769478797581 0.302066742118057 0.3193059671957162 0.20610423856597043 1.1239584437191692
4010 0.8765531991495927 0.31959187185632076 0.3407071901125892 0.21625413718066952 1.209717030817638
4440 0.9141796636949703 0.3341399250291787 0.35337132178886116 0.22666841687692285 1.2905533094176747
4870 0.9596137826199235 0.3530943001323396 0.3703542736739652 0.2361652088136129 1.3821708391471945
5300 1.0095811585657233 0.3719122166416575 0.3908535183795706 0.24681542354446862 1.4750590766006197
5730 1.0434399116300097 0.38662665399922835 0.4026957247682603 0.2541175328625204 1.5577667396037265
6160 1.0814899617462237 0.40446703408684237 0.4136754624298055 0.26334746522959956 1.6063666340564444
6590 1.126230386096353 0.42194977754867363 0.43234400428947345 0.27193660425821936 1.6967131242573772
7020 1.1583587174326389 0.436962527160922 0.4409010597472143 0.280495130524509 1.7689390970643672
7450 1.19477301399544 0.45358107439646866 0.45255736891022 0.2886345706887547 1.8527597002757041
7880 1.2325006142417527 0.4699899371366534 0.46655599392833613 0.2959546831767591 1.936246580706259
8310 1.2678540101917752 0.48535511340003384 0.481147762675946 0.3013511341157867 2.0038366558815484
8740 1.304020506068981 0.5068628442353761 0.48877459189418676 0.3083830699394284 2.098697083843513
9170 1.3408837463627166 0.5272541481101584 0.49803386119306636 0.3155957370594952 2.162231164527295
9600 1.3782644921648315 0.5463887564170539 0.5088747335088183 0.3230010022389543 2.2357130391183935
10030 1.4175892038564981 0.5684076979194022 0.51824862499444 0.3309328809426737 2.306577061209872
10460 1.458255136527478 0.5932508950209877 0.5267189682438871 0.33828527326258495 2.3864245988817787
10890 1.4973110222503607 0.6124136884779116 0.5378541413025792 0.34704319246986887 2.453092592814881
11320 1.5402586418778748 0.6339458227741587 0.550678788466707 0.35563403063701055 2.530841813838943
11750 1.5762262734958612 0.6514791327599434 0.5609147095273046 0.3638324312086288 2.57961971472162
12180 1.6073162790922266 0.6648578923172104 0.5711190409235534 0.37133934585147227 2.6548502721826455
12610 1.6445555010285657 0.6816555119908501 0.5827803098226707 0.3801196792150531 2.732515034453535
