# t MSD MSD_a MSD_b MSD_c MSCD
18630 6.992841836641549 2.3759781140361502 2.5069981579706644 2.1098655646346636 16.624923568206945
19060 7.1415103875836765 2.4314095506213564 2.551311466047368 2.1587893709149752 17.022762482458216
19490 7.288238266386904 2.488227334221222 2.590607323608034 2.209403608557602 17.49829964386338
19920 7.42958699435279 2.5418384182399385 2.631467521334738 2.256281054778171 17.937843533758755
20350 7.577055925348628 2.5948818514565746 2.6772235147326326 2.3049505591592534 18.331656747310237
20780 7.722972486941918 2.6455976114540642 2.7234222507161867 2.353952624771747 18.836014650637548
21210 7.878661061227851 2.7035119748627285 2.774619510441326 2.4005295759238656 19.342293592215228
21640 8.033753108664186 2.7598152012829718 2.822455559762858 2.451482347618463 19.792930657496992
22070 8.18597032325983 2.81975532908231 2.8692234638717524 2.4969915303058117 20.204613052126337
22500 8.322270691217122 2.8676310057039944 2.9136361333429606 2.5410035521701415 20.641767754860286
22930 8.467210662244666 2.916750016543414 2.9626566975036437 2.5878039481974278 21.047910763591297
23360 8.606403486365538 2.967568840712547 3.00974181372504 2.629092831927877 21.45886883672561
23790 8.752778469473355 3.0265571073646016 3.050428997675271 2.6757923644336006 21.851258616080774
24220 8.909116946624762 3.0939192084391784 3.096088327593628 2.7191094105919134 22.230767680648828
24650 9.060958287591342 3.1532295930046366 3.143653307103275 2.764075387483491 22.580350859972988
25080 9.193823198810026 3.2011404559358643 3.1832618685905163 2.8094208742836173 23.01563825727443
25510 9.322665370962207 3.24802109247648 3.2218783894439817 2.8527658890416907 23.393912995962946
25940 9.469804199318999 3.3006562785730793 3.266347236178031 2.902800684567837 23.85720578265756
26370 9.62419158288531 3.361502904012221 3.3139374678054994 2.9487512110674845 24.325675182937527
26800 9.775520150911673 3.4181866323840326 3.3625192766649152 2.9948142418626276 24.80192623825699
27230 9.916674419349754 3.467334140013962 3.4107659368826813 3.0385743424532063 25.312269366639786
27660 10.044389645960281 3.5104703758563645 3.449601912262065 3.0843173578418766 25.77506863388918
28090 10.182167287116055 3.5659446787672984 3.483111930586569 3.133110677762267 26.229027958340968
28520 10.33505782126224 3.628499529408459 3.524998185363947 3.181560106490028 26.717705175301536
28950 10.49142980159579 3.692582628062381 3.5699215229513546 3.228925650581893 27.207602971290665
29380 10.648895131738618 3.7516108419424565 3.6198482099232194 3.277436079872744 27.732195372882316
29810 10.787335076708878 3.800234583712089 3.662373352093286 3.3247271409036547 28.183454356772618
30240 10.923437456808971 3.8514489440107016 3.6992251330692185 3.3727633797292493 28.70282038355704
30670 11.073316702766249 3.9124161502735024 3.743070710008715 3.417829842484274 29.239824418376635
31100 11.219471134771021 3.9727195287838657 3.7890741075065764 3.457677498480486 29.696601864167913
31530 11.372540097156572 4.034125420545299 3.8388934181888916 3.499521258422287 30.204997958066944
31960 11.51804163268139 4.096178850278773 3.8825973420737045 3.539265440328801 30.734101413244222
32390 11.666941104446126 4.157266085547157 3.927888683559399 3.5817863353394706 31.25914134996003
32820 11.811270959380055 4.220075590007736 3.9706891236928636 3.620506245679366 31.82779297982862
33250 11.963565975038655 4.2882862743162296 4.009071884729196 3.6662078159931877 32.32360572105737
33680 12.109255983444994 4.359636213811825 4.044094125077988 3.705525644555089 32.841193960229795
34110 12.252935580855102 4.418754748263744 4.082976904313482 3.751203928277689 33.34273245561956
34540 12.393869199536585 4.477111450007818 4.122997810381576 3.793759939147174 33.86056564478196
34970 12.550009520685235 4.5459876241817 4.164902139161486 3.8391197573418983 34.451540010035416
35400 12.704906797432143 4.611658576389943 4.201682894235597 3.891565326806619 35.033024006972056
35830 12.857529750427103 4.681512893685105 4.237052250923424 3.938964605818618 35.72890493128454
36260 13.007023848844153 4.753290196430392 4.268411880612152 3.9853217718018525 36.31655880175196
36690 13.151521637173744 4.81886759512973 4.304299985850998 4.028354056193194 36.99936024384606
37120 13.292017385926409 4.8745779888288645 4.347244796937489 4.070194600160008 37.597431446522904
37550 13.440548151791228 4.936390114887418 4.390142278126914 4.114015758776733 38.21549670373108
37980 13.589918849659647 5.010188797275766 4.422731457520373 4.156998594863401 38.806650635326044
38410 13.741738400438253 5.081184053063194 4.458489230141235 4.202065117233752 39.444196855451644
38840 13.89126877668172 5.148420305802635 4.498522765960184 4.244325704918835 40.06813695588411
39270 14.051991006520355 5.215676338287707 4.541533516910092 4.294781151322777 40.69870408725662
39700 14.200830066184148 5.275759680806371 4.583459846925995 4.341610538451854 41.393236652359064
40130 14.364029932749666 5.341130035556633 4.632928243758559 4.389971653434735 42.0760335142711
40560 14.521598164268353 5.41336238526804 4.670673476492289 4.437562302508005 42.739416743149775
40990 14.676770529618295 5.487552744158242 4.710907135865545 4.478310649594423 43.334225650442086
41420 14.828706783101943 5.556619419309001 4.75236471071955 4.519722653073304 43.941371624490834
41850 14.974952963822568 5.618820567679955 4.789663603791792 4.566468792350879 44.555865777492585
42280 15.116170523433198 5.684082237073675 4.825543919947685 4.606544366412133 45.0365283175442
42710 15.276636970202198 5.75903848730058 4.871464545047238 4.64613393785446 45.42118784368176
43140 15.434072133167062 5.829539564573833 4.915388756839735 4.6891438117535875 45.79445085381201
43570 15.584926846516879 5.898779094001243 4.957944023187411 4.728203729327878 46.22324319911043
44000 15.730589095813302 5.965156666104676 4.998754975365398 4.766677454342999 46.52179913681841
44430 15.874647570713323 6.032519199267958 5.033667476352405 4.808460895092893 46.74150818132366
44860 16.03736378916285 6.107149310774505 5.080856645915669 4.849357832472759 47.03700711168699
45290 16.18856018016827 6.181271122295621 5.1233706956287515 4.8839183622436595 47.341910299901116
45720 16.33317025561657 6.246785268413776 5.166177022053937 4.920207965148748 47.76129646853098
46150 16.47330421811184 6.3097513326575765 5.209682762435511 4.953870123018874 48.19777352266165
46580 16.597223735085024 6.375009086901004 5.23752843523682 4.984686212946932 48.641169793872244
47010 16.734514729087383 6.446578583203302 5.2664980801077625 5.0214380657765245 48.998272294406775
47440 16.867319680544423 6.517466426131713 5.295129780803013 5.054723473609537 49.436418934450515
47870 17.007051637737824 6.587671299899446 5.329722538600004 5.089657799238123 49.85379448733374
48300 17.149842870514878 6.656057196294121 5.367684098502551 5.1261015757179 50.27191983464195
48730 17.292873462773628 6.725063911445425 5.399762044350298 5.168047506977735 50.59086498257465
49160 17.41860109178461 6.784379470724943 5.4255346040402594 5.20868701701953 50.849814812141155
49590 17.553682825337486 6.845078227669876 5.4531503469113565 5.255454250756235 51.13902159820107
50020 17.698699937275965 6.9024768788448325 5.490398674169596 5.30582438426159 51.38516071850832
50450 17.841078996778325 6.957782587664804 5.528877489462988 5.35441891965063 51.505820759835316
50880 17.96754919624882 7.01223508314706 5.557664852418028 5.397649260683667 51.69440355575575
51310 18.083621163512333 7.064691256721636 5.577999137336675 5.440930769454125 51.86637713716384
51740 18.19184356040591 7.116660182440895 5.597676095497359 5.477507282467572 52.03981621744567
52170 18.31689415124031 7.174547631143635 5.621709567894841 5.520636952201514 52.084618541247046
52600 18.43971523580508 7.224711392821108 5.650852077291544 5.564151765692813 52.160149525136895
53030 18.557627834851143 7.272004961835179 5.678803950115604 5.606818922900032 52.202701231468794
53460 18.667788545850094 7.321626086758184 5.700845351560405 5.645317107531482 52.3479011147956
53890 18.76924427007091 7.370444804431576 5.715127477026724 5.683671988612741 52.54800743962201
54320 18.878786547452062 7.423260644465701 5.738539139440905 5.716986763545593 52.68942242543953
54750 18.999680616132256 7.474846159467589 5.769272743830457 5.755561712834078 52.943504084819786
55180 19.10461634183543 7.514299104647634 5.795913521389268 5.7944037157984445 53.267318574406886
55610 19.220720697783474 7.556400269154672 5.829448065727487 5.8348723629013675 53.60125840853928
56040 19.32315727931808 7.592691169746938 5.858664055158708 5.87180205441242 53.89821803248472
56470 19.419844926790393 7.635169755764845 5.879668717004752 5.905006454020455 54.27821152276947
56900 19.495222802235535 7.663062988542551 5.902563199995278 5.929596613697758 54.70792910080918
57330 19.588100476474555 7.697881652127865 5.928941649405932 5.961277174940994 55.027026119858164
57760 19.66813526470876 7.7314079240043565 5.953885849243926 5.982841491460518 55.37915721821289
58190 19.7653282104071 7.771897572595164 5.981154953590078 6.012275684221832 55.783090246949044
58620 19.861714209849847 7.811536054579853 6.011661811794625 6.038516343475333 56.007443680788334
59050 19.959928760881958 7.8595555214462305 6.035624059798348 6.064749179637405 56.06929201036152
59480 20.05235635673549 7.900046316192897 6.055179007850145 6.0971310326924675 56.04772364836546
59910 20.131409019784837 7.937644642300706 6.070627910802993 6.123136466681019 56.094527689876784
60340 20.202610088496183 7.968365789019023 6.085295113039506 6.148949186437664 56.24045059864488
60770 20.28202053232632 7.993536749532073 6.111220642956228 6.177263139837963 56.2492495235725
61200 20.380467447896546 8.029877812983463 6.149117793308112 6.201471841604832 56.30021399464472
61630 20.479864042953356 8.071351799589909 6.180304757187198 6.228207486176076 56.21181583229729
62060 20.563422491632796 8.110445510112594 6.202242603553364 6.250734377966917 56.17989611009891
62490 20.647165621526096 8.137095582374853 6.221363182278103 6.288706856873098 56.13365328415677
62920 20.743371425666496 8.178501206446983 6.242653276079701 6.322216943139761 56.09690482629687
63350 20.861335735337562 8.229735315958159 6.272171178907597 6.359429240472193 56.08301254865912
63780 20.9739944957067 8.280269111046719 6.299247316862162 6.394478067797911 56.119570799369484
64210 21.083568253006842 8.324258899052964 6.323104945866907 6.436204408086829 56.077009204471345
64640 21.169873184654488 8.349195369824784 6.345494183417351 6.4751836314122855 56.212198048431944
65070 21.26379382490015 8.376516300026216 6.380069136741429 6.507208388132558 56.1592142641935
65500 21.37282291915011 8.407151368939651 6.420590479986017 6.545081070224598 56.39426975641091
65930 21.482364792646997 8.450296957240312 6.450501646226288 6.5815661891803146 56.53307795209953
66360 21.5900582605889 8.494540624057677 6.478132616950969 6.617385019580168 56.86652333929081
66790 21.700122684879908 8.535988169813772 6.5140994569786095 6.650035058087764 57.20169015335614
67220 21.8224454611655 8.580984657384636 6.560306309027011 6.681154494754003 57.500148051235236
67650 21.95283714940517 8.63111096567663 6.609335585217461 6.712390598511094 57.88418278308741
68080 22.058511949461003 8.669419554250473 6.646217459813359 6.7428749353971416 58.16185602040852
68510 22.14629222717458 8.71148356967974 6.661595435354991 6.773213222139901 58.36983907038286
68940 22.24463211360477 8.755585702491473 6.681704306644114 6.807342104469286 58.64601370129497
69370 22.336894638584308 8.790053793593982 6.705436594499167 6.841404250491366 59.03032063828892
69800 22.44789416166144 8.839472004694455 6.732312733154919 6.876109423812212 59.58361708809075
70230 22.56613925577984 8.901002048748834 6.751037796724383 6.914099410306607 59.724524278707165
70660 22.659506382135472 8.95929671600369 6.760464924571812 6.939744741559978 59.885613217086735
71090 22.72782183523508 9.001083191835848 6.758776639465868 6.967962003933458 59.89430199189664
71520 22.794543686134848 9.042003154248563 6.7606722603556575 6.991868271530735 60.05841441303739
71950 22.87516253016077 9.089024131919482 6.773648454808717 7.012489943432807 60.27096912984351
72380 22.960185365884396 9.143463118893663 6.779139581353665 7.037582665636973 60.47391618833774
72810 23.030682887823446 9.18725308076992 6.776190326622664 7.067239480430836 60.62177034977489
73240 23.105726997493203 9.22893664802464 6.77719911824973 7.099591231218727 60.698160235140875
73670 23.181996988192267 9.269834989374301 6.781989917837195 7.130172080980649 60.952587163561134
74100 23.283684383871208 9.323905202893927 6.795166363312313 7.164612817664871 61.169624507841384
74530 23.387443245247653 9.38972055158664 6.805178255263248 7.192544438397718 61.41162329830499
74960 23.478926644509496 9.454988971566882 6.798406545390045 7.225531127552626 61.779050458912586
75390 23.57969875550608 9.524730388326772 6.790777426866283 7.264190940312976 62.184114049636584
75820 23.694368859071542 9.595242927128309 6.792160889505598 7.3069650424374775 62.58572801115841
76250 23.743115599642216 9.639572752790842 6.76434011916492 7.339202727686479 62.7071613538475
76680 23.786556096380526 9.681594706065678 6.736624538890435 7.368336851424555 62.432569889893216
77110 23.829568913840163 9.721816158014935 6.707689899377195 7.400062856448075 62.1127907265101
77540 23.894518661115566 9.766054288566712 6.689114972080446 7.439349400468273 61.92069105835319
77970 24.001849076155974 9.831128608369326 6.695460264546879 7.475260203239612 62.1499141359642
78400 24.149274431952538 9.911616332559051 6.720361030105939 7.517297069287824 62.351831506548116
78830 24.288660043550987 9.98810391098691 6.7402960550096465 7.5602600775540525 62.64024841629869
79260 24.38551350462287 10.040345393951016 6.7528678463028475 7.592300264369103 62.7342465743428
79690 24.465881831954412 10.071165831858687 6.769891829504117 7.6248241705916975 63.26268723614228
80120 24.563442028035777 10.114467002300831 6.795187120764755 7.6537879049701 64.19685252539448
80550 24.653627695337885 10.16432494861795 6.803822460459677 7.685480286260462 65.07216338140111
80980 24.74858304195369 10.214172114196415 6.813350119632879 7.721060808124301 65.54698715325068
81410 24.893900410559024 10.296422026762482 6.837240917857916 7.760237465938421 66.3050582368512
81840 25.03077906544109 10.37392680750103 6.866844462508493 7.790007795431389 66.66133141557594
82270 25.129500466196284 10.427377828080173 6.889255283550615 7.812867354565852 67.11742482481783
82700 25.244073259657956 10.477625841790891 6.927659100572253 7.838788317294621 67.23471708345366
83130 25.344694503177525 10.529106425613058 6.949042368590788 7.86654570897364 66.87289920916395
83560 25.450499421093888 10.585793645411695 6.968175059377491 7.8965307163047 66.85230609699343
83990 25.563105363974174 10.637806714511997 6.998421934872972 7.926876714589171 67.07979883672839
84420 25.661643810240317 10.681795304517845 7.023822639340703 7.956025866381877 67.35239010730669
84850 25.809643416101608 10.76791107308537 7.067880223208864 7.9738521198074235 67.5179042616255
85280 25.967346997544837 10.867795031966194 7.091630781772979 8.007921183805795 67.68312725556656
85710 26.095420179612255 10.973496566850011 7.094666616040439 8.027256996721707 68.17097954047807
86140 26.204697389827288 11.051727718668397 7.091523185478764 8.061446485679902 68.29207204262174
86570 26.32326387767889 11.112720476817962 7.109697086106488 8.10084631475444 67.86942380904473
87000 26.409252008239548 11.147817189079642 7.137494482017352 8.123940337142553 67.36227327004467
87430 26.510132232633836 11.183340393158101 7.17901821745617 8.147773622019523 66.59975490114513
87860 26.594202088662055 11.208578188628495 7.221012093493734 8.164611806540055 65.89901443908136
