# t MSD MSD_a MSD_b MSD_c MSCD
1000 1.7553801451883428 0.5921873528395037 0.5980041769198801 0.5651886154289524 2.693001962188695
1430 2.066296412776181 0.6845304881831701 0.69194812846886 0.6898177961241394 3.466769794645416
1860 2.3997829940364217 0.791393341655251 0.8067826570793332 0.80160699530184 4.187244542305637
2290 2.7677574099090587 0.9073170918257364 0.9443419893370982 0.9160983287462003 4.8098520849824675
2720 3.0936555516571684 1.0101639904464892 1.0518510261417098 1.031640535068889 5.478375814236184
3150 3.394462795558397 1.1006222993657053 1.1533787125951585 1.1404617835975328 6.064934097603835
3580 3.7356500666882626 1.2103700560943074 1.273927238727145 1.2513527718668431 6.682844056523976
4010 4.081338397303826 1.3114790892196995 1.4069904508613114 1.3628688572227796 7.30903595152597
4440 4.40726494149319 1.4113038297729814 1.5202321484610863 1.4757289632592119 7.858294119199602
4870 4.729273185002 1.5092758493746732 1.635235392936608 1.5847619426907142 8.426903733289102
5300 5.0584560523071165 1.614675266866902 1.7508220987212162 1.692958686719057 8.937170312974555
5730 5.399105004184423 1.7187871770480556 1.8728125942524523 1.807505232883935 9.570955353295878
6160 5.736483201789219 1.8154051951090167 1.9981611362403475 1.9229168704398056 10.145860592267733
6590 6.057499605971146 1.9042864570866742 2.1183877332228627 2.0348254156617074 10.695522725269832
7020 6.381847324854815 1.9911051057331428 2.2452239683991135 2.1455182507224904 11.299739052707743
7450 6.710160104657903 2.083423326889853 2.363262010941823 2.263474766826078 11.886212507518733
7880 7.030512822910913 2.1749703666749762 2.481038697339251 2.3745037588964957 12.430371327111963
8310 7.348317208744993 2.2607068599254485 2.5964397681791063 2.4911705806405187 13.16791656317451
8740 7.667367657638054 2.3488621163213304 2.711361302197148 2.6071442391196307 13.940386001407001
9170 7.998031628690324 2.4370343650098025 2.8296893120380413 2.731307951642556 14.67401142617701
9600 8.32135234823989 2.522064722532535 2.951696688796956 2.8475909369104886 15.437516172177526
10030 8.638952222596584 2.6112200516124644 3.0612709156044056 2.9664612553794454 16.14685248645118
10460 8.95820173630191 2.698579631750042 3.174504832378603 3.0851172721735067 16.91177385139015
10890 9.271387734390235 2.781392824668053 3.294382602468838 3.1956123072534086 17.837770922891018
