# t MSD MSD_a MSD_b MSD_c MSCD
1000 0.8835260731433716 0.2968595660989684 0.3347453817097709 0.2519211253346352 1.288580467167433
1430 0.9899956364473098 0.3185716840006152 0.38000593272972877 0.29141801971695824 1.6355434448508077
1860 1.1173370725054799 0.3539572138738488 0.43840139175976556 0.32497846687187415 2.0004796886829848
2290 1.2537330659240495 0.39269469497774623 0.5014253712426261 0.35961299970369537 2.3281076019311366
2720 1.3657404421978874 0.42090952937267573 0.5546473221351145 0.39018359069009595 2.689900485169831
3150 1.4880200129356818 0.45257021358226046 0.6073652372111197 0.428084562142293 3.1040928416147198
3580 1.6190370119380921 0.48743168764059464 0.6681427809563287 0.46346254334117826 3.4441841483084272
4010 1.743295584864921 0.518903989524479 0.7265565612215124 0.497835034118918 3.7296911745660095
4440 1.8548910004269374 0.5464076144793171 0.7761158805923617 0.5323675053552143 4.033281604919658
4870 1.9851398847837565 0.5871889828604681 0.8316393691402069 0.5663115327830723 4.28273684763289
5300 2.1064025529230115 0.6227588873125658 0.8869069860904669 0.5967366795199969 4.5067861213976235
5730 2.216698022235627 0.6544867660878871 0.9360243881269206 0.6261868680208497 4.682946111399629
6160 2.3267863635780865 0.6869037664036778 0.985273671740893 0.6546089254335556 4.874271924238046
6590 2.4382901670669996 0.7242417550315982 1.0303517051391946 0.6836967068962284 5.097097839801349
7020 2.549158477012404 0.7549741620891759 1.0784676694151123 0.7157166455080926 5.329474800144169
7450 2.6610272074582557 0.7883964417294692 1.1245187600265898 0.7481120057022205 5.572657032131314
7880 2.769804592003376 0.8218557489542143 1.1694823030883457 0.7784665399607877 5.790272399324644
8310 2.8775964706430988 0.860173222300013 1.2123589012555547 0.8050643470875485 5.9989377171086495
8740 2.9803216774094907 0.8904915355982372 1.2558423985253202 0.8339877432859736 6.221692730457705
9170 3.093339483778142 0.9240065531729904 1.3033713174754737 0.8659616131296874 6.47380985247689
9600 3.1997092594800565 0.959973509441748 1.3423435416740734 0.8973922083642558 6.803046780951777
10030 3.3053851159922387 0.9942357484212463 1.383952073418115 0.9271972941528582 7.057166008218769
10460 3.4229101681588023 1.0343144578162828 1.4310445977769979 0.9575511125655711 7.344948216072973
10890 3.54443130882665 1.071901892865143 1.482614322811661 0.9899150931498765 7.681842542804332
11320 3.665155211561661 1.109265771237703 1.5350474567866632 1.020841983537322 7.976298097943183
11750 3.7862840961774564 1.1464931450956286 1.5858246823801372 1.053966268701645 8.2730584187253
12180 3.9113877632894645 1.1844847682983024 1.6434459218278323 1.0834570731633886 8.54161383756445
12610 4.023260695219398 1.2191745491700012 1.6908470257743429 1.1132391202751541 8.823597798576024
13040 4.139184580652318 1.2542715840470815 1.743566895390445 1.1413461012148105 9.103708550939864
13470 4.261114040067643 1.2894249704907765 1.7999549880938257 1.1717340814829615 9.370416117632834
