# t MSD MSD_a MSD_b MSD_c MSCD
1000 1.4836868126362643 0.4853548369554669 0.5032619956319793 0.49506998004877983 2.1548930676687523
1430 1.7078657472090413 0.5279636586647761 0.5842028943694357 0.5956991941748205 2.729556940663263
1860 1.9496954721594542 0.5875556071595902 0.6672639066246704 0.6948759583751888 3.3042632833616903
2290 2.2586618035884416 0.6964950102747324 0.7673534863066775 0.7948133070070209 3.9459636389388453
2720 2.5467950861899062 0.7904500624623314 0.864143052317398 0.8922019714101265 4.573417900573817
3150 2.782524331693095 0.8478149500051643 0.940919362061322 0.9937900196265985 5.153658301319196
3580 3.038519061789964 0.91703186668361 1.026579765635071 1.0949074294712413 5.733176516721564
4010 3.308302411882633 1.0137579696716337 1.1079876566270197 1.1865567855839758 6.32997043084828
4440 3.58732582302721 1.1092867254316994 1.1974130643929852 1.280626033202579 6.940949187502943
4870 3.8381971988812054 1.1817495670576228 1.2824671357598907 1.3739804960636741 7.5752892227855035
5300 4.093621905512159 1.2622197319111197 1.3685099288365346 1.4628922447644888 8.214533682507154
5730 4.357199466825727 1.3522778421487218 1.4520480705997723 1.5528735540772862 8.882431581999878
6160 4.615897499192025 1.4382074031305558 1.5403827857439436 1.6373073103175313 9.609507459822167
6590 4.86285481787281 1.5122917806773233 1.6259287284948754 1.7246343087007177 10.26161452005916
7020 5.111556068254041 1.592020827846209 1.7018288529313141 1.8177063874765322 10.828269715745712
7450 5.370930127145519 1.676773527224945 1.7877605682556192 1.9063960316649036 11.428586094704983
7880 5.637157864012253 1.763137542120466 1.878203528433934 1.995816793457816 11.938837835950894
8310 5.895254573870431 1.8404727563205705 1.9671110612674834 2.0876707562823236 12.447789407729681
8740 6.1606490881087925 1.924081716071397 2.0592668067578455 2.17730056527962 12.927406326178664
9170 6.4247614526912065 2.0115110979261983 2.1439197009770745 2.2693306537878355 13.56983849651567
9600 6.690999591629237 2.0941209869960224 2.2345760326312116 2.362302572002053 14.251951992496366
10030 6.947035550981517 2.170577837343681 2.3248216083213156 2.4516361053165636 14.891523345665071
10460 7.225371910149121 2.26171269344216 2.4215586362843795 2.542100580422503 15.580874654450627
10890 7.484641607013622 2.346807831375559 2.5062398303476994 2.631593945290251 16.118558688116092
11320 7.734855471754558 2.4210325264499146 2.5913510627601695 2.7224718825443777 16.69981930916289
11750 7.987151675335926 2.504568488955535 2.6753672097028014 2.807215976677418 17.41875918170925
12180 8.257722909553392 2.5911959675934995 2.7698392871527076 2.8966876548069727 18.204023398289202
12610 8.507207057708245 2.6730153278686117 2.8575705233411894 2.9766212064985416 18.84279123130438
13040 8.755704416798872 2.7533211845865395 2.9416880801810654 3.06069515203129 19.543455063818932
13470 9.005580669386301 2.8325576311666727 3.0278373748898444 3.1451856633297806 20.266969608960018
13900 9.257900969054793 2.9247953016925705 3.112079032485914 3.221026634876405 21.060562586572175
14330 9.511400657414358 3.016626200304027 3.1962377027738795 3.298536754336677 21.84785179825297
14760 9.759618090889827 3.1028473473279665 3.2820064596059755 3.3747642839560608 22.671997908193948
15190 10.0012969485477 3.1882210034764573 3.364990803511743 3.44808514155938 23.427552632961195
15620 10.257462106591504 3.2838340900009824 3.443564994917796 3.5300630216727744 24.24402556763898
16050 10.527513047164106 3.374111476196943 3.5327993030624056 3.6206022679047773 24.95976499848246
16480 10.784026879516071 3.4547059107843383 3.6246618954996666 3.7046590732320075 25.63407337604849
16910 11.029632862275 3.5336075381000636 3.706549440914468 3.789475883260428 26.191663370557354
17340 11.282598506055422 3.6165490707342167 3.7876007766093154 3.878448658711864 26.766698987788164
17770 11.540920028459276 3.7038325167025445 3.870012684633523 3.9670748271229757 27.35078056727384
18200 11.791903977813535 3.7898590800862944 3.952205762037775 4.049839135689356 27.906539266372377
18630 12.050085502523594 3.870638501831774 4.032448647026655 4.146998353665056 28.45395216194706
19060 12.306338706410854 3.9529525037546405 4.113921123547738 4.2394650791084825 29.01429850482268
19490 12.561635738030724 4.039779121680423 4.193670805946305 4.328185810403594 29.478209104986885
19920 12.810264688927615 4.126151360980447 4.2683877667469385 4.415725561200161 29.889514667455373
20350 13.069737252927588 4.213950017623032 4.347028197956857 4.508759037347495 30.432895935422323
20780 13.314541283282164 4.294440854634367 4.416551820862007 4.603548607785746 31.08118375015454
21210 13.56294178756169 4.38114112739808 4.486435228858664 4.6953654313049045 31.786883348756064
21640 13.82469362808978 4.472138506008994 4.56355107487103 4.789004047209757 32.39446377623655
22070 14.093887733631645 4.55725947576281 4.649233817797092 4.887394440071797 32.92227350962781
22500 14.367673525836386 4.646313402778259 4.733443820268392 4.987916302789791 33.47801255833937
22930 14.63116309975109 4.737900804188242 4.80814687599297 5.0851154195699415 34.085405035785264
23360 14.901877942246495 4.827490249682838 4.889034540488183 5.185353152075655 34.70648162117376
23790 15.173256587206241 4.91668163239292 4.970542854997998 5.286032099815055 35.24837806561198
24220 15.427045516009025 4.996550943091505 5.048056818819575 5.38243775409802 35.87069944498396
24650 15.686486547062817 5.083809476747247 5.118194570090921 5.484482500224763 36.56603550631423
25080 15.94657857060405 5.167329939856938 5.1886318813717835 5.590616749375322 37.319734138768005
25510 16.220191709371335 5.250818358281779 5.270785289209174 5.69858806188045 38.01792389114382
25940 16.481758648051162 5.339620921713351 5.341317342032051 5.8008203843054975 38.76469191355465
26370 16.756229305417683 5.429866294977042 5.410266547404748 5.916096463035654 39.67188485115636
26800 17.02514127303298 5.520136049556149 5.479002533986019 6.026002689491116 40.498611646924104
27230 17.28120094752722 5.6119600617074505 5.5452862558463645 6.123954629973561 41.444206126280385
27660 17.547920148361445 5.698322296213974 5.623623488802558 6.2259743633447835 42.26876644902532
28090 17.7826208169098 5.7775489788173084 5.689643744770003 6.315428093322059 43.13434629748317
28520 18.03465892891751 5.863592600081159 5.756281340386324 6.414784988450345 44.068025965841585
28950 18.268649732538645 5.948039555001469 5.811085682906848 6.5095244946301145 44.93167197880071
29380 18.526230870874453 6.034056268603916 5.882202621913094 6.609971980357912 45.91545375838471
29810 18.772322596673323 6.115103890268741 5.945712074345855 6.71150663205856 46.7873281004873
30240 19.014586113557996 6.199337882128236 6.01009080061773 6.805157430811764 47.65357367107128
30670 19.250399417482654 6.268304485500018 6.078265495790669 6.90382943619154 48.3235546019076
31100 19.475171097668337 6.338051636674961 6.139926523000162 6.997192937993049 48.92490927709483
31530 19.722539786818185 6.411542202984609 6.207960511463498 7.103037072370265 49.59500780437031
31960 19.984238745670417 6.488640265411639 6.281215293708348 7.214383186550848 50.07477897721322
32390 20.226619255478358 6.55849210850793 6.350003128489619 7.318124018480658 50.494945209573636
32820 20.4812169384564 6.633485361338544 6.42053897493561 7.427192602181835 50.9714056022746
33250 20.732109168058173 6.711756905878911 6.483407362812544 7.5369448993666035 51.50613399636966
33680 20.993530355872497 6.789104314427816 6.558377186796572 7.64604885464814 51.98863013000055
34110 21.2549295740844 6.858887280519372 6.63276221334506 7.763280080219705 52.511764396231996
34540 21.516281627304423 6.929908217740944 6.708574045664039 7.877799363899451 53.12043243526651
34970 21.78746810638901 7.009747474093581 6.786932922920193 7.990787709375457 53.62973189947386
35400 22.04086665491368 7.081539623912344 6.859912229447452 8.09941480155413 54.314577299409194
35830 22.30645933178636 7.149728895592478 6.937529593301599 8.219200842892246 54.992820915349405
36260 22.581919470699482 7.226112618817688 7.022086724463823 8.33372012741777 55.74097113141379
36690 22.866853355198387 7.310920333210334 7.106907832590709 8.449025189397336 56.331287777844565
37120 23.148681357542284 7.394329212491275 7.190314014181683 8.5640381308696 56.99393839565244
37550 23.42053440887848 7.4737433098567525 7.269220397311751 8.677570701709833 57.6823583265432
37980 23.6794222172615 7.55004127135045 7.341021469716906 8.788359476194127 58.45240155322537
38410 23.953395274702817 7.631175725605218 7.418544615517184 8.903674933580332 59.22251708053181
38840 24.231835038734264 7.718562853548097 7.497500875314336 9.015771309872411 60.07466840919803
39270 24.50215680833161 7.796107418200449 7.570655018979747 9.135394371151945 60.90928340975181
39700 24.775734640177916 7.873156550688365 7.648976138312943 9.253601951176735 61.72003456985464
40130 25.056241937083122 7.951932647347955 7.732081333054273 9.372227956681003 62.5717908984953
40560 25.340477089587612 8.042508165056846 7.80497966568103 9.49298925884946 63.33800912897166
40990 25.62964731553061 8.132753744307632 7.8818930353545325 9.615000535868294 64.13827938428561
41420 25.91080408588232 8.203661933133638 7.965989967663968 9.741152185084733 64.81117798157655
41850 26.188884216454298 8.28100794494674 8.052248328846021 9.855627942661387 65.42475858056667
42280 26.480844215530478 8.372663630833614 8.130898655409629 9.977281929287434 66.12154611418562
42710 26.753922768044575 8.447806480404306 8.212837923032653 10.093278364606757 66.75945376959206
43140 27.001967494368156 8.504318474203615 8.298396927911531 10.199252092253248 67.33486628587377
43570 27.265942583522907 8.570616735801593 8.387138686501709 10.308187161219815 67.737109477614
44000 27.547188679037017 8.649894300240753 8.474216464544092 10.423077914252554 68.28612795635136
44430 27.837368538354873 8.731890429014483 8.557751567552836 10.547726541787647 68.9323396107299
44860 28.12170498595179 8.798782955383055 8.646216670392112 10.676705360176696 69.44695471755001
45290 28.409146039085705 8.871461628688685 8.741189259551295 10.796495150846203 70.05258661585677
45720 28.697906193457037 8.954807007985169 8.833465115483772 10.909634069988112 70.54691092744672
46150 28.997136376067758 9.038349682185467 8.91867520786349 11.040111486018825 71.06309095259675
46580 29.294965744495872 9.112425299005015 9.01263879472325 11.169901650767406 71.44429834658216
47010 29.608335897754667 9.194598828301071 9.111526404794985 11.302210664658586 71.88103509017422
47440 29.907788077346243 9.266680595131456 9.206764335021427 11.434343147193255 72.1880076766581
47870 30.21003011193974 9.341650786766484 9.300387599066314 11.56799172610707 72.60555500667378
48300 30.509509765889177 9.420892310550203 9.394377001971618 11.694240453366925 72.95897372469025
48730 30.816433575269876 9.499877256058882 9.493234310156158 11.823322009054978 73.45275198427382
49160 31.102831989108733 9.572347504374846 9.580620404309922 11.949864080423461 73.82525104710568
49590 31.38094203595783 9.642905241412345 9.664261328682512 12.073775465862958 74.23685529150359
50020 31.6884935911722 9.732247158559682 9.751220660459115 12.205025772153377 74.61848386669557
50450 31.98545614480216 9.817951142907578 9.842512689500762 12.3249923123938 74.83133972101771
50880 32.27431568686818 9.900570716343474 9.93659910940468 12.437145861119953 74.98829940381385
51310 32.56621261482355 9.983148759037872 10.025124560895948 12.557939294890017 75.07261191954076
51740 32.864987429855084 10.070352459768637 10.115659440990187 12.67897552909616 75.24746734144499
52170 33.16659474210044 10.166772158673034 10.205777981691757 12.794044601736102 75.46890064630738
52600 33.47083169301989 10.259743010405012 10.299377080633166 12.911711601982018 75.24785127477175
53030 33.763940752977916 10.348995363786697 10.38616736132955 13.028778027861721 75.04772563893026
53460 34.06436546459699 10.441639749427031 10.481045919129727 13.141679796039913 75.00718934666877
53890 34.36685269808654 10.528031666536448 10.570469331941077 13.268351699608948 75.0484237241772
54320 34.663090058252756 10.61207860661213 10.666123871608475 13.384887580032805 75.14069829761499
54750 34.96987419802891 10.696295804179726 10.76705413515082 13.506524258697802 75.09692327935247
55180 35.27042640679888 10.781809122622876 10.868862242759658 13.619755041416544 75.02546208793336
55610 35.553354646040226 10.864124199779699 10.959321661759892 13.729908784500513 74.77612302254039
56040 35.827605413854236 10.946462535201446 11.047014749604848 13.834128129047675 74.65450510785027
56470 36.12081455166155 11.028686739706384 11.14693815905253 13.945189652903244 74.47068332215063
56900 36.42966001199195 11.10939832807666 11.260607258716632 14.059654425199295 74.335995213793
57330 36.74153054102043 11.203707666358403 11.356981207575634 14.18084166708606 74.0721741349905
57760 37.030995715986066 11.277271729194434 11.447796643226738 14.305927343565024 73.87551585608234
58190 37.30964901753055 11.35912138240432 11.530698048441161 14.419829586685239 73.56821509923783
58620 37.60181590690068 11.451410135695852 11.62346161071825 14.526944160486781 73.38028200927286
59050 37.90181509892036 11.543070278155616 11.713580242361973 14.645164578402625 73.28024162675864
59480 38.16771182813421 11.61743081092787 11.793880138352707 14.756400878853045 73.1501761511465
59910 38.429703818577195 11.688316002945667 11.8833520929071 14.858035722724187 72.87598458455597
60340 38.729908071743985 11.78042571530019 11.974462031236836 14.975020325206359 72.82250366329217
60770 39.01173141301695 11.863827562215915 12.06207764810665 15.085826202694523 72.62675948029833
61200 39.2836695695789 11.934162106652845 12.151854765689354 15.197652697236903 72.70395062175761
61630 39.55620074075399 12.001273627405096 12.24369496061251 15.311232152736727 72.74839916679151
