# t MSD MSD_a MSD_b MSD_c MSCD
1000 1.7828484304277041 0.6121515960000051 0.6020298242635727 0.5686670101641251 2.6526851844924213
1430 2.115077199808782 0.7207993045252966 0.7059896581771973 0.6882882371062816 3.355327049727698
1860 2.4385786390686324 0.8293117939527687 0.8045669785628131 0.8046998665529808 4.074298421769274
2290 2.801923291831568 0.9586754782567418 0.923341659831515 0.9199061537432702 4.749852692099037
2720 3.169289045394349 1.0898625980709642 1.0442728173676685 1.035153629955677 5.475390339555545
3150 3.5131203437496965 1.2095196242032802 1.157400858462579 1.146199861083748 6.178171543452733
3580 3.8510969369688257 1.3263363235904035 1.2629522136682663 1.2618083997101313 6.827092699518684
4010 4.1979513731084985 1.4585303499753415 1.3693644002616185 1.3700566228715891 7.54844087856342
4440 4.543885107376309 1.5895368939146564 1.4791555585793794 1.475192654882351 8.296512688867464
4870 4.894783400563107 1.719642056837111 1.58877942147589 1.5863619222501504 9.068091286574248
5300 5.247509306930558 1.8478712922627736 1.7046536933628598 1.6949843213049647 9.823929436460544
5730 5.597292877937424 1.9735781487909507 1.8209134082636458 1.8028013208827238 10.594128233178639
6160 5.9608174771602735 2.1041912405827454 1.9444410800991494 1.912185156478373 11.413107541069518
6590 6.306587381249779 2.238868989332777 2.0487661585657064 2.0189522333511647 12.084493869710615
7020 6.647234557167466 2.3640771080870757 2.1580102438326496 2.1251472052476896 12.759261766056408
7450 6.991081437663013 2.4925458550954818 2.2697907873003387 2.2287447952672395 13.48476875136138
7880 7.347094671344572 2.6296938585426406 2.3859083085616315 2.3314925042402916 13.944049326304786
8310 7.690955945530928 2.763280149015462 2.496277328804786 2.431398467710635 14.518922239021242
8740 8.029913645624648 2.8964186613819183 2.598232284589116 2.535262699653571 15.074769733495657
9170 8.36552119074071 3.0259446227962115 2.706857486391808 2.6327190815525396 15.699216234089965
9600 8.713308309100325 3.1555177941095733 2.8189080071764963 2.7388825078140946 16.206210526610214
10030 9.058833945061965 3.2910564188249394 2.932200696932226 2.8355768293050976 16.64400079738199
10460 9.405475112906498 3.4187586375378043 3.045127072276187 2.9415894030925287 17.139364911849473
10890 9.739278620545258 3.547268918715057 3.154254682726928 3.0377550191034204 17.497836786714572
11320 10.075670478008554 3.6717957105558123 3.2633622328566507 3.140512534596302 17.956259882635138
11750 10.416655865145959 3.8030323598493845 3.373922367726884 3.2397011375698184 18.183828817957416
12180 10.755210826201456 3.932298431758204 3.4813216269868437 3.341590767456556 18.475050036761072
12610 11.096091671069317 4.063250976850421 3.593711065358763 3.4391296288600843 18.867972991102494
13040 11.443060754606265 4.196840301750171 3.7131818503154093 3.533038602540547 19.391246241178184
13470 11.80621695421629 4.340998708576502 3.829273567506117 3.6359446781334896 19.87630008541927
13900 12.171160411265754 4.484545777826208 3.949641778706352 3.7369728547329393 20.32728908467999
14330 12.530604509837472 4.622391480149108 4.073718578205704 3.8344944514825494 20.923714037414012
14760 12.894925339731918 4.75254153850572 4.200800355878154 3.9415834453478227 21.602882797749224
15190 13.277749591918452 4.894405499001669 4.337672265429425 4.0456718274872925 22.229367134864216
