# t MSD MSD_a MSD_b MSD_c MSCD
1000 0.5803940014819574 0.19924136320471736 0.2215918131492025 0.1595608251280313 0.7166207586375188
1430 0.6270227063935677 0.2095168767293273 0.23585779726375433 0.18164803240048297 0.8273971441729355
1860 0.6816071434325294 0.22482959742686479 0.2578337351335225 0.19894381087214108 0.9483172835347164
2290 0.7681379275515837 0.2548939635915178 0.29257337547822776 0.22067058848185328 1.0121801361562672
2720 0.8227701922612156 0.27432083855699213 0.31055076186729397 0.23789859183694909 1.1075767751204426
3150 0.8537212599396281 0.27896862099218445 0.32111249886773113 0.25364014007970587 1.1694121559721464
3580 0.9145243139244545 0.29668862123189815 0.3481569744473349 0.2696787182451982 1.258362757655089
4010 0.9818553241648512 0.32012974375412356 0.37831098043829176 0.28341459997243196 1.3931635239885112
4440 1.0240378715651923 0.3352892777686864 0.390783625648691 0.29796496814783474 1.4848560137503173
4870 1.06172772125097 0.344156185567229 0.4056802836530587 0.3118912520306706 1.5939891559129804
5300 1.112827368479917 0.35947771985111143 0.4290181612373545 0.3243314873914361 1.7033593574234216
5730 1.170726029933327 0.3813285701047368 0.4507605106398351 0.3386369491887226 1.7729610242600449
6160 1.2078271048209333 0.394939949433012 0.4593041327564571 0.35358302263145924 1.8870980216677502
6590 1.2567900539827066 0.40835531738117237 0.4780057657057452 0.3704289708957822 1.9611324400899888
7020 1.3173417902583866 0.4279714986078754 0.50185411005338 0.3875161815971061 2.0163142664939766
7450 1.370162086405648 0.4494655919167467 0.5159987653441043 0.4046977291447954 2.084318843849407
7880 1.41305211089588 0.4640941933960907 0.5291301591271199 0.41982775837265746 2.1279289464312794
8310 1.456472752178511 0.4734346933185545 0.5479894479144872 0.43504861094546027 2.206238562117579
8740 1.510669418095051 0.49143308136434555 0.5713202585931906 0.4479160781375209 2.2344656560728784
9170 1.5548820908023815 0.510300736724737 0.5848316819601409 0.4597496721174704 2.3225288816176395
9600 1.5937320309317125 0.5225671472038705 0.6002035751081995 0.47096130861961105 2.4061595064367673
10030 1.6376912025355523 0.5338372658149029 0.6220878774786988 0.4817660592419551 2.473862049751664
10460 1.6863349669613514 0.5498905515443263 0.6433055457933019 0.4931388696237384 2.5789409268387478
10890 1.724078963550801 0.5644286029282445 0.654638172798602 0.505012187823929 2.655110457593835
11320 1.7616442134792734 0.573168743488606 0.6723723876937312 0.5161030822969261 2.72765361867198
11750 1.8153302530395825 0.5877802875610427 0.6976414598164646 0.5299085056621304 2.812740400612704
12180 1.8700122447111043 0.6070789488435971 0.7214261893831647 0.5415071064843828 2.897807511035736
12610 1.906079819896246 0.6166475622549854 0.7357343289468985 0.5536979286943488 2.9876595947615887
13040 1.943282859261297 0.6274694661648635 0.7492684759090261 0.5665449171874211 3.0622566505020448
13470 1.9840451553195848 0.6383128598875736 0.7668188543782645 0.5789134410537032 3.155412320194422
13900 2.0310320163656024 0.6559832028852774 0.7855458682632943 0.5895029452170377 3.295858879649998
14330 2.0753900585358713 0.6713182110198511 0.8010975315192801 0.602974315996742 3.395536591816619
14760 2.110520433998252 0.6828571642045591 0.8147653881712704 0.6128978816223979 3.491286030669464
15190 2.1602283901558583 0.6983451972516682 0.8364900733628241 0.6253931195413165 3.5888736494267603
